year,mon,day,hour,minute,latitude,longitude
2020,08,06,16,24,70.27466833333334,21.321553333333334
2020,08,10,17,34,60.392781666666664,5.309858333333334
2020,08,08,04,24,66.96441666666666,13.506621666666666
2020,08,07,06,04,68.79928166666667,16.549768333333333
2020,08,13,03,14,66.02621333333333,12.64278
2020,08,07,15,34,68.35354166666667,14.991408333333334
2020,08,12,13,54,63.67813833333334,9.489363333333333
2020,08,05,16,04,70.50013166666666,30.847645
2020,08,11,03,14,61.82701333333333,5.248798333333333
2020,08,02,13,34,67.28885166666667,14.394863333333333
2020,08,12,19,04,64.66551,10.753543333333333
2020,08,04,21,04,70.86732,29.144543333333335
2020,08,12,02,04,63.262121666666665,8.110541666666666
2020,08,14,23,24,70.33363333333334,22.08455
2020,08,09,11,54,63.431165,8.682658333333332
2020,08,08,08,54,66.218,12.929983333333332
2020,08,13,00,14,65.475735,12.210418333333333
2020,08,15,11,34,70.980725,25.96965
2020,08,09,11,44,63.45016666666667,8.79724
2020,08,12,05,24,63.62077333333333,9.571435
2020,08,09,08,34,63.477225,10.040546666666666
2020,08,09,04,14,63.46185,10.264241666666667
2020,08,09,18,54,62.73501,7.1577866666666665
2020,08,07,20,44,68.10358166666667,13.833523333333334
2020,08,09,06,54,63.44359,10.407473333333334
2020,08,04,16,24,71.03587833333333,27.198695
2020,08,04,15,14,70.95282,27.3216
2020,08,08,07,54,66.46559,12.986835
2020,08,03,22,24,70.26904333333333,21.30289
2020,08,08,05,14,66.86887,13.702316666666666
2020,08,09,21,04,62.62605833333333,6.418986666666667
2020,08,03,11,34,69.540415,18.601453333333332
2020,08,13,05,44,66.47500666666667,12.99192
2020,08,13,13,04,67.28887333333333,14.394891666666666
2020,08,09,23,04,62.47625,6.11249
2020,08,07,14,24,68.42336833333333,15.138985
2020,08,04,16,14,70.992435,27.216798333333333
2020,08,06,22,34,69.6465,18.960571666666667
2020,08,04,03,04,70.64236166666667,23.46601
2020,08,05,07,54,69.72887666666666,30.071151666666665
2020,08,07,17,14,68.23092,14.566725
2020,08,08,19,54,64.86006833333333,11.238773333333333
2020,08,11,17,34,62.47571833333333,6.152393333333333
2020,08,11,12,14,62.10752,7.104285
2020,08,14,13,54,69.64649333333334,18.960585
2020,08,04,01,14,70.36716,22.337965
2020,08,11,16,04,62.39286166666667,6.203341666666667
2020,08,15,14,54,70.96410166666666,27.274021666666666
2020,08,08,19,34,64.86006666666667,11.238781666666666
2020,08,10,16,24,60.39279,5.309855
2020,08,12,17,34,64.37790166666667,10.456838333333334
2020,08,09,07,44,63.443595,10.407466666666666
2020,08,10,12,44,60.392788333333336,5.309853333333334
2020,08,04,17,34,71.06186166666667,27.829538333333332
2020,08,05,11,34,69.91789333333334,30.223105
2020,08,08,11,04,65.99506666666667,12.506701666666666
2020,08,15,10,14,70.980725,25.969655
2020,08,13,17,34,68.114165,13.833126666666667
2020,08,12,14,24,63.79754166666667,9.57062
2020,08,03,23,34,70.35199166666666,21.986478333333334
2020,08,13,14,34,67.54752333333333,14.337325
2020,08,10,21,54,60.81788,4.734988333333333
2020,08,05,06,14,69.946965,29.897185
2020,08,13,18,34,68.18290666666667,14.376348333333333
2020,08,08,00,54,67.28884666666667,14.394863333333333
2020,08,11,09,54,62.435748333333336,6.59046
2020,08,15,12,44,70.98072333333333,25.969658333333335
2020,08,12,12,34,63.533555,9.890851666666666
2020,08,13,09,24,67.02999666666666,13.807951666666666
2020,08,15,02,54,70.65214833333333,23.557955
2020,08,09,09,44,63.64460166666667,9.657498333333333
2020,08,04,06,34,71.02112333333334,24.642711666666667
2020,08,03,18,04,69.89165833333334,19.465433333333333
2020,08,11,10,34,62.418235,6.912968333333334
2020,08,12,10,04,63.443596666666664,10.407461666666666
2020,08,14,14,54,69.64649333333334,18.960578333333334
2020,08,09,04,54,63.44358666666667,10.407456666666667
2020,08,08,13,54,65.47572666666667,12.21045
2020,08,11,20,44,62.735005,7.157775
2020,08,13,02,44,66.013375,12.55764
2020,08,09,01,34,63.81309,9.330043333333334
2020,08,10,15,24,60.392781666666664,5.309848333333333
2020,08,14,19,44,70.03838833333333,20.749646666666667
2020,08,08,22,54,64.37478,10.056021666666666
2020,08,11,09,14,62.39393,6.25331
2020,08,05,22,24,71.08132666666667,28.41222
2020,08,04,11,24,70.98072666666667,25.969623333333335
2020,08,15,00,54,70.37572666666667,22.360323333333334
2020,08,14,04,54,68.79950333333333,16.550071666666668
2020,08,15,07,14,70.99488666666667,24.688873333333333
2020,08,08,04,54,66.89635666666666,13.60865
2020,08,04,02,54,70.62824666666667,23.345866666666666
2020,08,03,17,34,69.78343,19.256768333333333
2020,08,08,22,44,64.41580166666667,10.154745
2020,08,12,05,04,63.58296833333333,9.4275
2020,08,14,18,14,69.86562666666667,19.798648333333333
2020,08,14,05,34,68.79951,16.550071666666668
2020,08,07,11,54,68.58703833333334,15.145151666666667
2020,08,09,17,44,62.866033333333334,6.945666666666667
2020,08,14,14,34,69.64649666666666,18.960578333333334
2020,08,06,16,34,70.26871333333334,21.29823
2020,08,09,05,04,63.44358166666667,10.407448333333333
2020,08,11,07,44,62.45137666666667,5.999783333333333
2020,08,03,01,14,68.69648166666667,15.424615
2020,08,09,10,34,63.551581666666664,9.293045
2020,08,08,19,14,64.86007166666667,11.238803333333333
2020,08,03,00,44,68.60712666666667,15.271983333333333
2020,08,11,01,54,61.60285,5.02584
2020,08,07,03,34,69.13955333333334,17.749746666666667
2020,08,04,10,44,70.98073333333333,25.96963
2020,08,14,12,34,69.64649833333333,18.960571666666667
2020,08,10,16,14,60.392786666666666,5.309851666666667
2020,08,13,00,54,65.58433166666667,12.227825
2020,08,09,09,54,63.6356,9.615858333333334
2020,08,06,14,34,70.24436166666666,22.328785
2020,08,13,06,34,66.64981166666666,13.106986666666666
2020,08,15,12,14,70.98072833333333,25.969665
2020,08,08,14,14,65.47572833333334,12.21043
2020,08,15,04,14,70.66700666666667,23.621278333333333
2020,08,11,08,54,62.402395,6.089878333333333
2020,08,07,00,04,69.595265,18.866838333333334
2020,08,14,23,54,70.241485,22.33638
2020,08,10,16,04,60.392788333333336,5.309853333333334
2020,08,06,23,24,69.64649,18.96056
2020,08,10,20,44,60.60252,5.112336666666667
2020,08,07,23,14,67.53628166666667,14.345026666666667
2020,08,05,01,44,70.37646166666667,31.106986666666668
2020,08,11,03,54,61.930168333333334,5.12212
2020,08,13,03,24,66.070475,12.654563333333334
2020,08,07,13,04,68.57124666666667,14.911461666666666
2020,08,15,11,54,70.98072666666667,25.969656666666666
2020,08,11,02,34,61.73108166666667,4.970253333333333
2020,08,07,22,14,67.761635,14.152853333333333
2020,08,05,15,14,70.3748,31.105056666666666
2020,08,15,06,44,70.99229833333334,24.701395
2020,08,10,10,04,60.80014833333333,4.738423333333333
2020,08,04,07,54,70.98843666666667,25.125695
2020,08,03,07,34,69.06249333333334,17.363378333333333
2020,08,04,10,24,70.98073333333333,25.969628333333333
2020,08,03,22,04,70.22637,21.149331666666665
2020,08,14,10,54,69.49065833333333,18.240585
2020,08,08,23,34,64.26317666666667,9.788443333333333
2020,08,13,03,44,66.12942,12.811751666666666
2020,08,03,18,44,70.014375,19.766348333333333
2020,08,13,04,54,66.26433166666666,12.915321666666667
2020,08,05,06,04,69.96509,29.867153333333334
2020,08,11,01,14,61.568351666666665,4.974183333333333
2020,08,14,03,04,68.98434833333333,15.902381666666667
2020,08,07,17,54,68.23091833333334,14.566711666666667
2020,08,03,06,54,68.9526,17.094945
2020,08,07,08,54,68.96797333333333,15.64223
2020,08,15,02,04,70.53989166666666,23.04625
2020,08,10,03,34,61.93854,5.124825
2020,08,10,16,44,60.392786666666666,5.309855
2020,08,05,23,34,71.04166666666667,27.843333333333334
2020,08,09,17,14,62.945985,6.8441366666666665
2020,08,15,10,54,70.980725,25.969661666666667
2020,08,06,17,04,70.14299,21.091055
2020,08,12,04,54,63.564058333333335,9.355725
2020,08,12,07,54,63.44689,10.412025
2020,08,11,12,44,62.103875,7.19275
2020,08,15,10,24,70.98072166666667,25.969648333333332
2020,08,12,04,34,63.526783333333334,9.20414
2020,08,07,04,34,68.99989833333333,17.23341
2020,08,10,05,24,61.63472,4.981268333333333
2020,08,12,10,24,63.44359333333333,10.40746
2020,08,04,01,44,70.44144166666666,22.642685
2020,08,04,16,04,70.95663833333333,27.296866666666666
2020,08,08,10,24,66.02404833333334,12.637618333333334
2020,08,10,09,44,60.86878166666666,4.774396666666667
2020,08,14,03,14,68.97612333333333,15.991971666666666
2020,08,13,13,24,67.288185,14.362776666666667
2020,08,08,02,14,67.288845,14.394853333333334
2020,08,08,05,34,66.86316833333333,13.692128333333333
2020,08,12,21,44,65.01124333333334,11.66483
2020,08,15,10,34,70.98072333333333,25.969658333333335
2020,08,07,10,34,68.69644166666667,15.426183333333332
2020,08,04,00,24,70.23723833333334,22.349211666666665
2020,08,13,08,44,66.935665,13.484913333333333
2020,08,02,20,04,68.23091666666667,14.566701666666667
2020,08,15,11,44,70.980725,25.969653333333333
2020,08,05,17,24,70.69491,30.254543333333334
2020,08,06,07,34,70.93078166666666,24.221726666666665
2020,08,07,05,04,68.921525,16.978646666666666
2020,08,03,23,44,70.32924333333334,22.106863333333333
2020,08,09,03,04,63.615626666666664,9.792848333333334
2020,08,02,15,24,67.6385,14.2682
2020,08,10,15,44,60.392783333333334,5.309851666666667
2020,08,12,06,54,63.478411666666666,10.003433333333334
2020,08,09,15,54,63.087088333333334,7.473446666666667
2020,08,07,06,14,68.79951,16.55007
2020,08,08,16,04,65.40829666666667,12.132993333333333
2020,08,12,10,54,63.44359,10.407468333333334
2020,08,05,07,04,69.75243333333333,30.080103333333334
2020,08,03,04,34,68.87142666666666,16.464818333333334
2020,08,11,18,54,62.642555,6.606098333333334
2020,08,14,16,24,69.64649833333333,18.96058
2020,08,08,08,04,66.42235333333333,12.980853333333334
2020,08,07,16,34,68.22454833333333,14.652116666666666
2020,08,11,21,24,62.76573333333333,6.959791666666667
2020,08,12,23,54,65.47382,12.203188333333333
2020,08,02,11,04,67.28429166666666,14.356855
2020,08,09,02,34,63.63601166666667,9.578406666666666
2020,08,06,12,24,70.50974833333333,22.928468333333335
2020,08,15,07,54,70.98827333333334,25.137596666666667
2020,08,06,20,34,69.80851333333334,19.44314
2020,08,03,12,44,69.6465,18.960586666666668
2020,08,12,08,44,63.4436,10.407456666666667
2020,08,02,17,54,68.118605,13.835406666666668
2020,08,08,16,44,65.29095333333333,11.972926666666666
2020,08,04,20,44,70.857365,29.113868333333333
2020,08,08,18,14,64.977755,11.584615
2020,08,02,18,44,68.151925,14.272938333333334
2020,08,02,22,44,68.41418333333333,15.130915
2020,08,12,14,14,63.75201166666667,9.537835
2020,08,02,12,14,67.28885,14.394871666666667
2020,08,13,04,04,66.17811,12.980501666666667
2020,08,07,14,14,68.45921,15.196085
2020,08,08,06,04,66.80391666666667,13.417665
2020,08,13,12,14,67.28888166666667,14.394893333333334
2020,08,14,23,04,70.37298333333334,21.875048333333332
2020,08,03,16,04,69.64650333333333,18.960595
2020,08,04,23,54,70.71935,30.177573333333335
2020,08,07,06,34,68.79951333333334,16.550068333333332
2020,08,10,11,14,60.607146666666665,5.091888333333333
2020,08,09,07,24,63.44359166666667,10.407471666666666
2020,08,06,23,44,69.64545833333334,18.962253333333333
2020,08,02,12,04,67.28885,14.394865
2020,08,10,22,54,61.052391666666665,4.732786666666667
2020,08,10,13,24,60.392783333333334,5.309863333333333
2020,08,13,01,14,65.67130833333333,12.26571
2020,08,05,09,54,69.72888333333333,30.071153333333335
2020,08,07,15,14,68.36395,14.958595
2020,08,12,02,24,63.31671,8.27128
2020,08,09,05,14,63.44358166666667,10.40745
2020,08,08,04,14,66.97094,13.615631666666667
2020,08,06,16,44,70.23692,21.174815
2020,08,11,14,44,62.42855,6.881803333333333
2020,08,02,22,04,68.36357666666666,14.944546666666668
2020,08,12,05,54,63.640555,9.776413333333334
2020,08,14,14,04,69.64649166666666,18.960578333333334
2020,08,11,16,34,62.461036666666665,6.076786666666667
2020,08,02,20,54,68.23435666666667,14.714095
2020,08,13,10,34,67.263075,14.297546666666667
2020,08,04,14,44,70.98662666666667,26.952305
2020,08,07,05,24,68.87402166666666,16.817623333333334
2020,08,07,10,14,68.74583166666666,15.42314
2020,08,08,01,24,67.28884833333333,14.394858333333334
2020,08,06,21,24,69.692105,19.035398333333333
2020,08,04,23,14,70.648135,29.787983333333333
2020,08,15,03,34,70.66497333333334,23.680333333333333
2020,08,06,17,34,70.03244166666667,20.99041666666667
2020,08,10,08,04,61.249735,4.733113333333334
2020,08,06,09,24,70.66497,23.680348333333335
2020,08,04,00,34,70.23723833333334,22.349221666666665
2020,08,09,19,14,62.73501,7.157785
2020,08,13,16,44,68.07285666666667,13.860651666666667
2020,08,15,03,14,70.666635,23.682423333333332
2020,08,13,23,24,68.57805666666667,14.9368
2020,08,13,17,14,68.12068833333333,13.839911666666668
2020,08,09,16,14,63.056531666666665,7.333433333333334
2020,08,12,12,24,63.489555,9.952653333333334
2020,08,05,07,44,69.72887166666666,30.07115
2020,08,03,00,34,68.58809333333333,15.169435
2020,08,10,12,34,60.39316,5.308028333333334
2020,08,06,05,54,70.99240166666667,24.936785
2020,08,12,19,14,64.68067,10.782336666666666
2020,08,02,10,34,67.19223166666667,14.1173
2020,08,06,07,54,70.869655,24.019458333333333
2020,08,08,17,24,65.13841333333333,11.824021666666667
2020,08,11,07,24,62.409285,5.835118333333333
2020,08,02,20,34,68.23057666666666,14.568041666666666
2020,08,12,09,14,63.443598333333334,10.40747
2020,08,06,11,54,70.58394833333334,23.179245
2020,08,13,09,04,66.97197166666666,13.637405
2020,08,13,06,24,66.61321333333333,13.072556666666667
2020,08,12,08,54,63.4436,10.407466666666666
2020,08,10,20,54,60.621206666666666,5.041655
2020,08,04,10,14,70.980735,25.969628333333333
2020,08,03,16,34,69.64650166666667,18.9606
2020,08,05,08,54,69.728885,30.071163333333335
2020,08,06,06,44,70.99816166666666,24.724185
2020,08,04,10,54,70.980725,25.969623333333335
2020,08,07,06,44,68.80733,16.57149666666667
2020,08,10,02,54,62.00885666666667,5.1546666666666665
2020,08,13,08,14,66.86919,13.699586666666667
2020,08,08,17,44,65.06846166666666,11.757066666666667
2020,08,09,08,44,63.491638333333334,9.944295
2020,08,05,22,54,71.11387333333333,28.08716
2020,08,03,13,04,69.64650666666667,18.960593333333332
2020,08,13,15,04,67.681055,14.230935
2020,08,13,08,04,66.868885,13.702348333333333
2020,08,03,00,24,68.56995833333333,15.066866666666666
2020,08,11,23,34,63.07468166666666,7.432738333333333
2020,08,03,15,14,69.64650666666667,18.960596666666667
2020,08,12,02,34,63.34077166666667,8.336396666666667
2020,08,14,21,04,70.07587,21.053405
2020,08,10,18,24,60.392788333333336,5.309851666666667
2020,08,02,15,54,67.75020833333333,14.16647
2020,08,10,18,44,60.392786666666666,5.309855
2020,08,05,23,44,71.04166666666667,27.843333333333334
2020,08,07,03,24,69.15415166666666,17.853416666666668
2020,08,11,23,14,63.039365,7.277695
2020,08,09,06,34,63.44359,10.407466666666666
2020,08,08,11,54,65.79260833333333,12.337026666666667
2020,08,05,05,34,70.075085,29.716888333333333
2020,08,06,19,54,69.88318166666667,19.862693333333333
2020,08,03,21,44,70.14203666666667,21.095288333333333
2020,08,04,20,54,70.85781166666666,29.112943333333334
2020,08,14,18,34,69.91543,19.989776666666668
2020,08,10,08,44,61.10076,4.740326666666666
2020,08,07,10,04,68.78897166666667,15.431095
2020,08,02,17,24,68.10260666666667,13.831881666666666
2020,08,12,02,14,63.29186333333333,8.204605
2020,08,14,12,14,69.64224333333334,18.959105
2020,08,06,07,14,70.99919666666666,24.44952333333333
2020,08,12,03,24,63.42700333333333,8.696775
2020,08,13,11,54,67.28887833333333,14.394883333333333
2020,08,09,03,44,63.479285,9.98796
2020,08,10,16,34,60.392786666666666,5.309856666666667
2020,08,08,15,54,65.45320833333334,12.172346666666666
2020,08,05,14,04,70.38468833333333,31.114803333333334
2020,08,03,18,14,69.929885,19.539815
2020,08,04,09,24,70.980735,25.96964
2020,08,11,11,04,62.30695333333333,6.987121666666667
2020,08,05,13,04,70.18762166666667,30.858065
2020,08,12,18,24,64.54522833333333,10.525101666666666
2020,08,09,23,54,62.357058333333335,5.7692516666666664
2020,08,13,13,44,67.3649,14.405696666666667
2020,08,15,13,54,70.98154,26.607905
2020,08,11,10,04,62.44815166666667,6.664443333333334
2020,08,11,20,34,62.73500333333333,7.157771666666667
2020,08,14,23,44,70.274305,22.315023333333333
2020,08,04,08,54,70.93571833333333,25.734896666666668
2020,08,02,14,04,67.34492666666667,14.386818333333334
2020,08,12,05,14,63.60805166666667,9.522955
2020,08,09,19,54,62.707476666666665,6.99647
2020,08,09,01,14,63.88833833333333,9.392778333333334
2020,08,11,23,44,63.096615,7.50382
2020,08,07,12,54,68.571245,14.911461666666666
2020,08,15,16,04,71.082305,27.375795
2020,08,14,13,14,69.646495,18.960581666666666
2020,08,10,17,04,60.392788333333336,5.3098616666666665
2020,08,08,15,24,65.47572833333334,12.210413333333333
2020,08,11,04,44,62.061233333333334,5.128753333333333
2020,08,09,15,14,63.09941666666667,7.7479716666666665
2020,08,02,12,24,67.28885166666667,14.39487
2020,08,06,09,44,70.66497,23.680346666666665
2020,08,15,14,44,70.97893,27.221445
2020,08,02,12,44,67.28885333333334,14.394888333333334
2020,08,08,07,04,66.63932166666666,13.009493333333333
2020,08,09,06,44,63.44359,10.407465
2020,08,02,17,44,68.12067666666667,13.8399
2020,08,10,20,04,60.49523,5.250855
2020,08,06,08,54,70.671105,23.58571
2020,08,09,02,54,63.653821666666666,9.760406666666666
2020,08,15,08,54,70.94376666666666,25.865825
2020,08,03,04,04,68.95079166666666,16.19172
2020,08,13,21,24,68.36993833333334,15.05307
2020,08,09,11,04,63.50826,9.117631666666666
2020,08,06,19,34,69.94366666666667,20.075681666666668
2020,08,11,22,14,62.94052833333333,6.848251666666667
2020,08,05,22,34,71.09480333333333,28.360583333333334
2020,08,12,19,34,64.73506,10.96045
2020,08,02,14,54,67.518585,14.35596
2020,08,03,13,14,69.64650333333333,18.960586666666668
2020,08,14,19,24,70.00788333333334,20.526223333333334
2020,08,07,01,44,69.38381833333334,18.08513
2020,08,12,20,24,64.85527666666667,11.229583333333334
2020,08,09,22,24,62.47572666666667,6.152388333333334
2020,08,13,02,54,66.02811333333334,12.639936666666667
2020,08,04,08,14,70.985855,25.330033333333333
2020,08,09,20,14,62.684305,6.874511666666667
2020,08,14,13,24,69.64649333333334,18.960585
2020,08,07,21,44,67.87434166666667,14.04758
2020,08,08,04,34,66.92949666666667,13.486758333333333
2020,08,15,09,14,70.981045,25.962848333333334
2020,08,14,17,34,69.79661166666666,19.361628333333332
2020,08,11,07,14,62.37083833333333,5.79451
2020,08,03,19,24,69.99211,20.23376
2020,08,08,02,44,67.24516333333334,14.242925
2020,08,12,16,04,64.09669166666667,10.003966666666667
2020,08,04,05,04,70.81411166666666,23.844151666666665
2020,08,03,09,34,69.22896,17.9629
2020,08,15,11,24,70.980725,25.96965
2020,08,02,21,14,68.214605,14.863455
2020,08,14,15,44,69.64649666666666,18.960575
2020,08,11,02,24,61.689915,4.962408333333333
2020,08,03,07,44,69.089995,17.429888333333334
2020,08,02,11,24,67.28885166666667,14.394875
2020,08,02,11,54,67.28884833333333,14.394868333333333
2020,08,15,11,04,70.98072666666667,25.969653333333333
2020,08,08,08,24,66.32158333333334,12.934318333333334
2020,08,13,07,04,66.77694333333334,13.285488333333333
2020,08,15,15,34,70.99138833333333,27.221945
2020,08,05,09,14,69.72888,30.071161666666665
2020,08,07,14,54,68.34574166666667,15.031136666666667
2020,08,02,17,04,68.03012833333334,13.901478333333333
2020,08,15,04,04,70.66497333333334,23.680336666666665
2020,08,10,00,44,62.31802833333333,5.675566666666667
2020,08,09,14,44,63.11489,7.736995
2020,08,06,22,44,69.6465,18.960566666666665
2020,08,13,04,14,66.20164833333334,13.004901666666667
2020,08,09,18,04,62.771633333333334,6.953601666666667
2020,08,15,05,14,70.838555,23.924061666666667
2020,08,09,21,24,62.592385,6.256291666666667
2020,08,11,15,04,62.43525666666667,6.854468333333333
2020,08,09,01,04,63.926183333333334,9.426488333333333
2020,08,07,19,24,68.137275,14.220681666666668
2020,08,04,15,24,70.949455,27.33585666666667
2020,08,10,19,24,60.392783333333334,5.30986
2020,08,05,13,24,70.24041166666666,30.991368333333334
2020,08,09,14,04,63.16526833333333,7.757833333333333
2020,08,07,10,44,68.69882666666666,15.420678333333333
2020,08,07,22,04,67.80396833333333,14.113426666666667
2020,08,12,15,54,64.05736166666667,10.046518333333333
2020,08,11,09,44,62.42133333333334,6.504828333333333
2020,08,10,03,04,61.97167666666667,5.148651666666667
2020,08,09,05,24,63.443583333333336,10.407455
2020,08,03,22,44,70.32666666666667,21.484765
2020,08,13,16,34,68.032365,13.899191666666667
2020,08,04,17,24,71.10723166666666,27.789276666666666
2020,08,13,13,14,67.28921,14.394173333333333
2020,08,05,01,14,70.48200833333334,30.893846666666665
2020,08,12,09,54,63.443596666666664,10.40747
2020,08,03,11,04,69.50342166666667,18.324358333333333
2020,08,04,22,44,70.630365,29.72828833333333
2020,08,06,17,24,70.07799,21.05136
2020,08,05,10,24,69.72888166666667,30.07115
2020,08,14,22,14,70.31659833333333,21.4592
2020,08,07,05,14,68.90657333333333,16.927645
2020,08,07,04,04,69.09491833333334,17.433043333333334
2020,08,12,23,34,65.42812666666667,12.15397
2020,08,15,13,44,70.97616833333333,26.427296666666667
2020,08,09,15,04,63.11462,7.7373883333333335
2020,08,09,08,14,63.46474166666667,10.234826666666667
2020,08,02,21,34,68.30204,14.970433333333334
2020,08,07,02,04,69.319795,17.996965
2020,08,02,12,34,67.28885333333334,14.394871666666667
2020,08,06,22,24,69.646495,18.960565
2020,08,04,18,04,71.04166666666667,27.843333333333334
2020,08,09,00,54,63.96476,9.460556666666667
2020,08,04,22,24,70.66615833333333,29.810645
2020,08,08,00,24,67.28679166666667,14.359473333333334
2020,08,13,14,14,67.48078,14.380048333333333
2020,08,14,01,14,68.728075,15.425793333333333
2020,08,09,13,24,63.25011333333333,8.046006666666667
2020,08,12,05,34,63.642648333333334,9.656921666666667
2020,08,10,01,04,62.312666666666665,5.558445
2020,08,12,17,44,64.39706166666667,10.431133333333333
2020,08,03,15,54,69.646505,18.960595
2020,08,02,16,54,67.991535,13.938338333333334
2020,08,11,20,14,62.735005,7.15777
2020,08,06,15,04,70.32358833333333,22.1413
2020,08,11,20,54,62.72994666666666,7.135956666666667
2020,08,05,16,14,70.54071666666667,30.730706666666666
2020,08,13,23,34,68.57153666666666,15.059853333333333
2020,08,09,08,04,63.461506666666665,10.287893333333333
2020,08,15,00,24,70.25745833333333,22.322596666666666
2020,08,04,12,34,70.980745,25.969626666666667
2020,08,13,21,44,68.44217,15.173381666666666
2020,08,08,19,04,64.85838333333334,11.24622
2020,08,04,05,54,70.94992,24.290928333333333
2020,08,03,14,34,69.64650166666667,18.960601666666665
2020,08,04,08,44,70.92875333333333,25.632311666666666
2020,08,15,13,34,70.97419833333333,26.357655
2020,08,06,10,34,70.66496333333333,23.680341666666667
2020,08,08,03,04,67.18513166666666,14.096905
2020,08,08,03,54,67.02221166666666,13.780108333333333
2020,08,14,10,14,69.33498666666667,18.044906666666666
2020,08,07,22,54,67.61985166666666,14.28469
2020,08,14,06,34,68.894795,16.893856666666668
2020,08,13,20,24,68.23211333333333,14.694623333333332
