year,mon,day,hour,minute,latitude,longitude,delta_lat,delta_lon,delta_pos
2020,8,8,1,14,67.28885,14.3948566666667,0.000,0.000,0.000
2020,8,8,1,24,67.2888483333333,14.3948583333333,0.000,0.000,0.000
2020,8,8,1,34,67.2888483333333,14.3948533333333,0.000,0.000,0.000
2020,8,8,1,44,67.2888483333333,14.39485,0.000,0.000,0.000
2020,8,8,1,54,67.288845,14.3948516666667,0.000,0.000,0.000
2020,8,8,2,4,67.2888433333333,14.3948566666667,0.000,0.000,0.000
2020,8,8,2,14,67.288845,14.3948533333333,0.000,0.000,0.000
2020,8,8,2,24,67.2890716666667,14.38877,0.000,-0.006,0.006
2020,8,8,2,34,67.2839366666667,14.3589783333333,-0.005,-0.030,0.030
2020,8,8,2,44,67.2451633333333,14.242925,-0.039,-0.116,0.122
2020,8,8,2,54,67.2148066666667,14.1691383333333,-0.030,-0.074,0.080
2020,8,8,3,4,67.1851316666667,14.096905,-0.030,-0.072,0.078
2020,8,8,3,14,67.1525633333333,14.03693,-0.033,-0.060,0.068
2020,8,8,3,24,67.115185,13.9961466666667,-0.037,-0.041,0.055
2020,8,8,3,34,67.0834633333333,13.9278933333333,-0.032,-0.068,0.075
2020,8,8,3,44,67.0518966666667,13.85716,-0.032,-0.071,0.077
2020,8,8,3,54,67.0222116666667,13.7801083333333,-0.030,-0.077,0.083
2020,8,8,4,4,66.9926633333333,13.703375,-0.030,-0.077,0.082
2020,8,8,4,14,66.97094,13.6156316666667,-0.022,-0.088,0.090
2020,8,8,4,24,66.9644166666667,13.5066216666667,-0.007,-0.109,0.109
2020,8,8,4,34,66.9294966666667,13.4867583333333,-0.035,-0.020,0.040
2020,8,8,4,44,66.8927733333333,13.5342016666667,-0.037,0.047,0.060
2020,8,8,4,54,66.8963566666667,13.60865,0.004,0.074,0.075
2020,8,8,5,4,66.8734366666667,13.689965,-0.023,0.081,0.084
2020,8,8,5,14,66.86887,13.7023166666667,-0.005,0.012,0.013
2020,8,8,5,24,66.8688683333333,13.7023133333333,0.000,0.000,0.000
2020,8,8,5,34,66.8631683333333,13.6921283333333,-0.006,-0.010,0.012
2020,8,8,5,44,66.8369883333333,13.6726066666667,-0.026,-0.020,0.033
2020,8,8,5,54,66.8205416666667,13.549295,-0.016,-0.123,0.124
2020,8,8,6,4,66.8039166666667,13.417665,-0.017,-0.132,0.133
2020,8,8,6,14,66.7958816666667,13.363375,-0.008,-0.054,0.055
2020,8,8,6,24,66.7753866666667,13.268975,-0.020,-0.094,0.097
2020,8,8,6,34,66.7414816666667,13.2043916666667,-0.034,-0.065,0.073
2020,8,8,6,44,66.69846,13.1585033333333,-0.043,-0.046,0.063
2020,8,8,6,54,66.652505,13.10877,-0.046,-0.050,0.068
2020,8,8,7,4,66.6393216666667,13.0094933333333,-0.013,-0.099,0.100
2020,8,8,7,14,66.5990633333333,12.9813533333333,-0.040,-0.028,0.049
2020,8,8,7,24,66.5787016666667,12.978095,-0.020,-0.003,0.021
2020,8,8,7,34,66.5397333333333,12.975765,-0.039,-0.002,0.039
2020,8,8,7,44,66.48725,12.9873083333333,-0.052,0.012,0.054
2020,8,8,7,54,66.46559,12.986835,-0.022,0.000,0.022
2020,8,8,8,4,66.4223533333333,12.9808533333333,-0.043,-0.006,0.044
2020,8,8,8,14,66.3708233333333,12.9580766666667,-0.052,-0.023,0.056
2020,8,8,8,24,66.3215833333333,12.9343183333333,-0.049,-0.024,0.055
2020,8,8,8,34,66.275875,12.915885,-0.046,-0.018,0.049
2020,8,8,8,44,66.250505,12.9026283333333,-0.025,-0.013,0.029
2020,8,8,8,54,66.218,12.9299833333333,-0.033,0.027,0.042
2020,8,8,9,4,66.203275,13.0046766666667,-0.015,0.075,0.076
2020,8,8,9,14,66.200085,13.0075083333333,-0.003,0.003,0.004
2020,8,8,9,24,66.1886366666667,12.9945266666667,-0.011,-0.013,0.017
2020,8,8,9,34,66.1571333333333,12.910155,-0.032,-0.084,0.090
2020,8,8,9,44,66.1320583333333,12.8152266666667,-0.025,-0.095,0.098
2020,8,8,9,54,66.10331,12.7289583333333,-0.029,-0.086,0.091
2020,8,8,10,4,66.08502,12.69139,-0.018,-0.038,0.042
2020,8,8,10,14,66.0462033333333,12.6390133333333,-0.039,-0.052,0.065
2020,8,8,10,24,66.0240483333333,12.6376183333333,-0.022,-0.001,0.022
2020,8,8,10,34,66.0240366666667,12.6375783333333,0.000,0.000,0.000
2020,8,8,10,44,66.02614,12.6407716666667,0.002,0.003,0.004
2020,8,8,10,54,66.0117383333333,12.5563133333333,-0.014,-0.084,0.086
2020,8,8,11,4,65.9950666666667,12.5067016666667,-0.017,-0.050,0.052
2020,8,8,11,14,65.9504783333333,12.4251216666667,-0.045,-0.082,0.093
2020,8,8,11,24,65.9228183333333,12.38601,-0.028,-0.039,0.048
2020,8,8,11,34,65.873,12.3641933333333,-0.050,-0.022,0.054
2020,8,8,11,44,65.843305,12.3591,-0.030,-0.005,0.030
2020,8,8,11,54,65.7926083333333,12.3370266666667,-0.051,-0.022,0.055
2020,8,8,12,4,65.7513666666667,12.2989133333333,-0.041,-0.038,0.056
2020,8,8,12,14,65.70746,12.2756,-0.044,-0.023,0.050
2020,8,8,12,24,65.6836983333333,12.2655933333333,-0.024,-0.010,0.026
2020,8,8,12,34,65.6378233333333,12.2460516666667,-0.046,-0.020,0.050
2020,8,8,12,44,65.58328,12.2229966666667,-0.055,-0.023,0.059
2020,8,8,12,54,65.5477416666667,12.2089416666667,-0.036,-0.014,0.038
2020,8,8,13,4,65.5041566666667,12.1948416666667,-0.044,-0.014,0.046
2020,8,8,13,14,65.4763383333333,12.2107916666667,-0.028,0.016,0.032
2020,8,8,13,24,65.4757266666667,12.2104516666667,-0.001,0.000,0.001
2020,8,8,13,34,65.475725,12.2104483333333,0.000,0.000,0.000
2020,8,8,13,44,65.475725,12.210445,0.000,0.000,0.000
2020,8,8,13,54,65.4757266666667,12.21045,0.000,0.000,0.000
2020,8,8,14,4,65.4757283333333,12.2104433333333,0.000,0.000,0.000
2020,8,8,14,14,65.4757283333333,12.21043,0.000,0.000,0.000
2020,8,8,14,24,65.4757283333333,12.2104283333333,0.000,0.000,0.000
2020,8,8,14,34,65.475725,12.2104233333333,0.000,0.000,0.000
2020,8,8,14,44,65.475725,12.2104233333333,0.000,0.000,0.000
2020,8,8,14,54,65.4757233333333,12.210425,0.000,0.000,0.000
2020,8,8,15,4,65.4757266666667,12.21041,0.000,0.000,0.000
2020,8,8,15,14,65.4757266666667,12.2104133333333,0.000,0.000,0.000
2020,8,8,15,24,65.4757283333333,12.2104133333333,0.000,0.000,0.000
2020,8,8,15,34,65.4757266666667,12.2104216666667,0.000,0.000,0.000
2020,8,8,15,44,65.4652166666667,12.1897016666667,-0.011,-0.021,0.023
2020,8,8,15,54,65.4532083333333,12.1723466666667,-0.012,-0.017,0.021
2020,8,8,16,4,65.4082966666667,12.1329933333333,-0.045,-0.039,0.060
2020,8,8,16,14,65.374045,12.0523683333333,-0.034,-0.081,0.088
2020,8,8,16,24,65.3569583333333,12.05472,-0.017,0.002,0.017
2020,8,8,16,34,65.3382666666667,12.02771,-0.019,-0.027,0.033
2020,8,8,16,44,65.2909533333333,11.9729266666667,-0.047,-0.055,0.072
2020,8,8,16,54,65.2680383333333,11.946245,-0.023,-0.027,0.035
2020,8,8,17,4,65.22551,11.9018133333333,-0.043,-0.044,0.062
2020,8,8,17,14,65.1824516666667,11.854655,-0.043,-0.047,0.064
2020,8,8,17,24,65.1384133333333,11.8240216666667,-0.044,-0.031,0.054
2020,8,8,17,34,65.1079566666667,11.8075216666667,-0.030,-0.017,0.035
2020,8,8,17,44,65.0684616666667,11.7570666666667,-0.039,-0.050,0.064
2020,8,8,17,54,65.02721,11.6991733333333,-0.041,-0.058,0.071
2020,8,8,18,4,65.0097866666667,11.655565,-0.017,-0.044,0.047
2020,8,8,18,14,64.977755,11.584615,-0.032,-0.071,0.078
2020,8,8,18,24,64.9493533333333,11.4917816666667,-0.028,-0.093,0.097
2020,8,8,18,34,64.935865,11.4457066666667,-0.013,-0.046,0.048
2020,8,8,18,44,64.9005916666667,11.34362,-0.035,-0.102,0.108
2020,8,8,18,54,64.8668883333333,11.2764933333333,-0.034,-0.067,0.075
2020,8,8,19,4,64.8583833333333,11.24622,-0.009,-0.030,0.031
2020,8,8,19,14,64.8600716666667,11.2388033333333,0.002,-0.007,0.008
2020,8,8,19,24,64.8600683333333,11.2387883333333,0.000,0.000,0.000
2020,8,8,19,34,64.8600666666667,11.2387816666667,0.000,0.000,0.000
2020,8,8,19,44,64.8600683333333,11.23877,0.000,0.000,0.000
2020,8,8,19,54,64.8600683333333,11.2387733333333,0.000,0.000,0.000
2020,8,8,20,4,64.857565,11.2368166666667,-0.003,-0.002,0.003
2020,8,8,20,14,64.8229366666667,11.15418,-0.035,-0.083,0.090
2020,8,8,20,24,64.7904816666667,11.0834483333333,-0.032,-0.071,0.078
2020,8,8,20,34,64.77362,11.04773,-0.017,-0.036,0.039
2020,8,8,20,44,64.74139,10.9676883333333,-0.032,-0.080,0.086
2020,8,8,20,54,64.71604,10.8753416666667,-0.025,-0.092,0.096
2020,8,8,21,4,64.6919283333333,10.7888716666667,-0.024,-0.086,0.090
2020,8,8,21,14,64.6617566666667,10.7198333333333,-0.030,-0.069,0.075
2020,8,8,21,24,64.6458616666667,10.6835133333333,-0.016,-0.036,0.040
2020,8,8,21,34,64.6144383333333,10.61187,-0.031,-0.072,0.078
2020,8,8,21,44,64.5759883333333,10.52407,-0.038,-0.088,0.096
2020,8,8,21,54,64.5574716666667,10.481745,-0.019,-0.042,0.046
2020,8,8,22,4,64.517615,10.3912083333333,-0.040,-0.091,0.099
2020,8,8,22,14,64.4876983333333,10.3230166666667,-0.030,-0.068,0.074
2020,8,8,22,24,64.4723566666667,10.2880283333333,-0.015,-0.035,0.038
2020,8,8,22,34,64.4303566666667,10.1899016666667,-0.042,-0.098,0.107
2020,8,8,22,44,64.4158016666667,10.154745,-0.015,-0.035,0.038
2020,8,8,22,54,64.37478,10.0560216666667,-0.041,-0.099,0.107
2020,8,8,23,4,64.3472966666667,9.99021833333333,-0.027,-0.066,0.071
2020,8,8,23,14,64.3196533333333,9.92382333333333,-0.028,-0.066,0.072
2020,8,8,23,24,64.3031416666667,9.88418166666667,-0.017,-0.040,0.043
2020,8,8,23,34,64.2631766666667,9.78844333333333,-0.040,-0.096,0.104
2020,8,8,23,44,64.2293283333333,9.736185,-0.034,-0.052,0.062
2020,8,8,23,54,64.1918966666667,9.69677,-0.037,-0.039,0.054
2020,8,9,0,4,64.1540433333333,9.65704,-0.038,-0.040,0.055
2020,8,9,0,14,64.1307183333333,9.63252,-0.023,-0.025,0.034
2020,8,9,0,24,64.0791466666667,9.57846,-0.052,-0.054,0.075
2020,8,9,0,34,64.0411166666667,9.538625,-0.038,-0.040,0.055
2020,8,9,0,44,64.0030383333333,9.49870666666667,-0.038,-0.040,0.055
2020,8,9,0,54,63.96476,9.46055666666667,-0.038,-0.038,0.054
2020,8,9,1,4,63.9261833333333,9.42648833333333,-0.039,-0.034,0.051
2020,8,9,1,14,63.8883383333333,9.39277833333333,-0.038,-0.034,0.051
2020,8,9,1,24,63.8507283333333,9.35968333333333,-0.038,-0.033,0.050
2020,8,9,1,34,63.81309,9.33004333333333,-0.038,-0.030,0.048
2020,8,9,1,44,63.7724966666667,9.32706333333333,-0.041,-0.003,0.041
2020,8,9,1,54,63.737435,9.375055,-0.035,0.048,0.059
2020,8,9,2,4,63.7043316666667,9.43085666666667,-0.033,0.056,0.065
2020,8,9,2,14,63.668035,9.467115,-0.036,0.036,0.051
2020,8,9,2,24,63.6304383333333,9.49102166666667,-0.038,0.024,0.045
2020,8,9,2,34,63.6360116666667,9.57840666666667,0.006,0.087,0.088
2020,8,9,2,44,63.6485316666667,9.66984833333333,0.013,0.091,0.092
2020,8,9,2,54,63.6538216666667,9.76040666666667,0.005,0.091,0.091
2020,8,9,3,4,63.6156266666667,9.79284833333333,-0.038,0.032,0.050
2020,8,9,3,14,63.5771016666667,9.83335,-0.039,0.041,0.056
2020,8,9,3,24,63.5379683333333,9.87405666666667,-0.039,0.041,0.056
2020,8,9,3,34,63.4993416666667,9.914735,-0.039,0.041,0.056
2020,8,9,3,44,63.479285,9.98796,-0.020,0.073,0.076
2020,8,9,3,54,63.4726866666667,10.092175,-0.007,0.104,0.104
2020,8,9,4,4,63.46659,10.1894533333333,-0.006,0.097,0.097
2020,8,9,4,14,63.46185,10.2642416666667,-0.005,0.075,0.075
2020,8,9,4,24,63.449465,10.3583116666667,-0.012,0.094,0.095
2020,8,9,4,34,63.44573,10.40829,-0.004,0.050,0.050
2020,8,9,4,44,63.4435883333333,10.407455,-0.002,-0.001,0.002
2020,8,9,4,54,63.4435866666667,10.4074566666667,0.000,0.000,0.000
2020,8,9,5,4,63.4435816666667,10.4074483333333,0.000,0.000,0.000
2020,8,9,5,14,63.4435816666667,10.40745,0.000,0.000,0.000
2020,8,9,5,24,63.4435833333333,10.407455,0.000,0.000,0.000
2020,8,9,5,34,63.4435883333333,10.4074533333333,0.000,0.000,0.000
2020,8,9,5,44,63.4435866666667,10.4074616666667,0.000,0.000,0.000
2020,8,9,5,54,63.4435883333333,10.40746,0.000,0.000,0.000
2020,8,9,6,4,63.4435883333333,10.4074583333333,0.000,0.000,0.000
2020,8,9,6,14,63.44359,10.4074533333333,0.000,0.000,0.000
2020,8,9,6,24,63.44359,10.40747,0.000,0.000,0.000
2020,8,9,6,34,63.44359,10.4074666666667,0.000,0.000,0.000
2020,8,9,6,44,63.44359,10.407465,0.000,0.000,0.000
2020,8,9,6,54,63.44359,10.4074733333333,0.000,0.000,0.000
2020,8,9,7,4,63.4435916666667,10.4074716666667,0.000,0.000,0.000
2020,8,9,7,14,63.44359,10.40747,0.000,0.000,0.000
2020,8,9,7,24,63.4435916666667,10.4074716666667,0.000,0.000,0.000
2020,8,9,7,34,63.4435916666667,10.4074683333333,0.000,0.000,0.000
2020,8,9,7,44,63.443595,10.4074666666667,0.000,0.000,0.000
2020,8,9,7,54,63.443405,10.3725883333333,0.000,-0.035,0.035
2020,8,9,8,4,63.4615066666667,10.2878933333333,0.018,-0.085,0.087
2020,8,9,8,14,63.4647416666667,10.2348266666667,0.003,-0.053,0.053
2020,8,9,8,24,63.4700366666667,10.152135,0.005,-0.083,0.083
2020,8,9,8,34,63.477225,10.0405466666667,0.007,-0.112,0.112
2020,8,9,8,44,63.4916383333333,9.944295,0.014,-0.096,0.097
2020,8,9,8,54,63.5051633333333,9.914945,0.014,-0.029,0.032
2020,8,9,9,4,63.54055,9.87717666666667,0.035,-0.038,0.052
2020,8,9,9,14,63.59049,9.8241,0.050,-0.053,0.073
2020,8,9,9,24,63.60951,9.80388666666667,0.019,-0.020,0.028
2020,8,9,9,34,63.65406,9.75797833333333,0.045,-0.046,0.064
2020,8,9,9,44,63.6446016666667,9.65749833333333,-0.009,-0.100,0.101
2020,8,9,9,54,63.6356,9.61585833333333,-0.009,-0.042,0.043
2020,8,9,10,4,63.6174683333333,9.544205,-0.018,-0.072,0.074
2020,8,9,10,14,63.5956433333333,9.46581166666667,-0.022,-0.078,0.081
2020,8,9,10,24,63.5743616666667,9.38514,-0.021,-0.081,0.083
2020,8,9,10,34,63.5515816666667,9.293045,-0.023,-0.092,0.095
2020,8,9,10,44,63.5408866666667,9.24952166666667,-0.011,-0.044,0.045
2020,8,9,10,54,63.517495,9.15509666666667,-0.023,-0.094,0.097
2020,8,9,11,4,63.50826,9.11763166666667,-0.009,-0.037,0.039
2020,8,9,11,14,63.4855866666667,9.016485,-0.023,-0.101,0.104
2020,8,9,11,24,63.4709983333333,8.92772,-0.015,-0.089,0.090
2020,8,9,11,34,63.4567616666667,8.84120666666667,-0.014,-0.087,0.088
2020,8,9,11,44,63.4501666666667,8.79724,-0.007,-0.044,0.044
2020,8,9,11,54,63.431165,8.68265833333333,-0.019,-0.115,0.116
2020,8,9,12,4,63.4196516666667,8.61581833333333,-0.012,-0.067,0.068
2020,8,9,12,14,63.4028216666667,8.51371,-0.017,-0.102,0.103
2020,8,9,12,24,63.390595,8.46557666666667,-0.012,-0.048,0.050
2020,8,9,12,34,63.3641683333333,8.37106666666667,-0.026,-0.095,0.098
2020,8,9,12,44,63.3485266666667,8.33453666666667,-0.016,-0.037,0.040
2020,8,9,12,54,63.3168116666667,8.26370666666667,-0.032,-0.071,0.078
2020,8,9,13,4,63.289585,8.179895,-0.027,-0.084,0.088
2020,8,9,13,14,63.2663316666667,8.10916833333333,-0.023,-0.071,0.074
2020,8,9,13,24,63.2501133333333,8.04600666666667,-0.016,-0.063,0.065
2020,8,9,13,34,63.234885,7.98415,-0.015,-0.062,0.064
2020,8,9,13,44,63.210095,7.883345,-0.025,-0.101,0.104
2020,8,9,13,54,63.1928483333333,7.82330333333333,-0.017,-0.060,0.062
2020,8,9,14,4,63.1652683333333,7.75783333333333,-0.028,-0.065,0.071
2020,8,9,14,14,63.1229083333333,7.67963333333333,-0.042,-0.078,0.089
2020,8,9,14,24,63.1048783333333,7.717735,-0.018,0.038,0.042
2020,8,9,14,34,63.11485,7.73704166666667,0.010,0.019,0.022
2020,8,9,14,44,63.11489,7.736995,0.000,0.000,0.000
2020,8,9,14,54,63.11489,7.736995,0.000,0.000,0.000
2020,8,9,15,4,63.11462,7.73738833333333,0.000,0.000,0.000
2020,8,9,15,14,63.0994166666667,7.74797166666667,-0.015,0.011,0.019
2020,8,9,15,24,63.1000533333333,7.70559833333333,0.001,-0.042,0.042
2020,8,9,15,34,63.1231583333333,7.605845,0.023,-0.100,0.102
2020,8,9,15,44,63.105345,7.52732,-0.018,-0.079,0.081
2020,8,9,15,54,63.0870883333333,7.47344666666667,-0.018,-0.054,0.057
2020,8,9,16,4,63.0679216666667,7.39023166666667,-0.019,-0.083,0.085
2020,8,9,16,14,63.0565316666667,7.33343333333333,-0.011,-0.057,0.058
2020,8,9,16,24,63.0374733333333,7.21263666666667,-0.019,-0.121,0.122
2020,8,9,16,34,63.02317,7.13041833333333,-0.014,-0.082,0.083
2020,8,9,16,44,63.0154366666667,7.04404666666667,-0.008,-0.086,0.087
2020,8,9,16,54,63.0004516666667,6.97362166666667,-0.015,-0.070,0.072
2020,8,9,17,4,62.979675,6.88581833333333,-0.021,-0.088,0.090
2020,8,9,17,14,62.945985,6.84413666666667,-0.034,-0.042,0.054
2020,8,9,17,24,62.9258966666667,6.83060666666667,-0.020,-0.014,0.024
2020,8,9,17,34,62.88914,6.89184666666667,-0.037,0.061,0.071
2020,8,9,17,44,62.8660333333333,6.94566666666667,-0.023,0.054,0.059
2020,8,9,17,54,62.8293083333333,6.969125,-0.037,0.023,0.044
2020,8,9,18,4,62.7716333333333,6.95360166666667,-0.058,-0.016,0.060
2020,8,9,18,14,62.7575666666667,6.95137333333333,-0.014,-0.002,0.014
2020,8,9,18,24,62.7175866666667,7.00255,-0.040,0.051,0.065
2020,8,9,18,34,62.7254266666667,7.074825,0.008,0.072,0.073
2020,8,9,18,44,62.7331733333333,7.15453333333333,0.008,0.080,0.080
2020,8,9,18,54,62.73501,7.15778666666667,0.002,0.003,0.004
2020,8,9,19,4,62.7350083333333,7.15778666666667,0.000,0.000,0.000
2020,8,9,19,14,62.73501,7.157785,0.000,0.000,0.000
2020,8,9,19,24,62.7350083333333,7.157785,0.000,0.000,0.000
2020,8,9,19,34,62.7336366666667,7.15805833333333,-0.001,0.000,0.001
2020,8,9,19,44,62.7271066666667,7.102565,-0.007,-0.055,0.056
2020,8,9,19,54,62.7074766666667,6.99647,-0.020,-0.106,0.108
2020,8,9,20,4,62.6912166666667,6.912785,-0.016,-0.084,0.085
2020,8,9,20,14,62.684305,6.87451166666667,-0.007,-0.038,0.039
2020,8,9,20,24,62.6671266666667,6.77110166666667,-0.017,-0.103,0.105
2020,8,9,20,34,62.6535866666667,6.67681833333333,-0.014,-0.094,0.095
2020,8,9,20,44,62.6431516666667,6.61469833333333,-0.010,-0.062,0.063
2020,8,9,20,54,62.6307366666667,6.519645,-0.012,-0.095,0.096
2020,8,9,21,4,62.6260583333333,6.41898666666667,-0.005,-0.101,0.101
2020,8,9,21,14,62.61966,6.31718166666667,-0.006,-0.102,0.102
2020,8,9,21,24,62.592385,6.25629166666667,-0.027,-0.061,0.067
2020,8,9,21,34,62.56462,6.19383,-0.028,-0.062,0.068
2020,8,9,21,44,62.5350816666667,6.15586666666667,-0.030,-0.038,0.048
2020,8,9,21,54,62.4941766666667,6.14985333333333,-0.041,-0.006,0.041
2020,8,9,22,4,62.4773883333333,6.15418333333333,-0.017,0.004,0.017
2020,8,9,22,14,62.475725,6.152385,-0.002,-0.002,0.002
2020,8,9,22,24,62.4757266666667,6.15238833333333,0.000,0.000,0.000
2020,8,9,22,34,62.4757266666667,6.15239,0.000,0.000,0.000
2020,8,9,22,44,62.475725,6.15239166666667,0.000,0.000,0.000
2020,8,9,22,54,62.475725,6.15239,0.000,0.000,0.000
2020,8,9,23,4,62.47625,6.11249,0.001,-0.040,0.040
2020,8,9,23,14,62.4578816666667,6.03402333333333,-0.018,-0.078,0.081
2020,8,9,23,24,62.4484366666667,5.98950166666667,-0.009,-0.045,0.046
2020,8,9,23,34,62.4252366666667,5.87990833333333,-0.023,-0.110,0.112
2020,8,9,23,44,62.3931166666667,5.8081,-0.032,-0.072,0.079
2020,8,9,23,54,62.3570583333333,5.76925166666667,-0.036,-0.039,0.053
2020,8,10,0,4,62.3359183333333,5.73384,-0.021,-0.035,0.041
2020,8,10,0,14,62.33674,5.72865,0.001,-0.005,0.005
2020,8,10,0,24,62.3367433333333,5.72860166666667,0.000,0.000,0.000
2020,8,10,0,34,62.3255916666667,5.74971333333333,-0.011,0.021,0.024
2020,8,10,0,44,62.3180283333333,5.67556666666667,-0.008,-0.074,0.075
2020,8,10,0,54,62.3235483333333,5.59331833333333,0.006,-0.082,0.082
2020,8,10,1,4,62.3126666666667,5.558445,-0.011,-0.035,0.037
2020,8,10,1,14,62.293145,5.43697666666667,-0.020,-0.121,0.123
2020,8,10,1,24,62.2806083333333,5.35358833333333,-0.013,-0.083,0.084
2020,8,10,1,34,62.2640916666667,5.279535,-0.017,-0.074,0.076
2020,8,10,1,44,62.2430016666667,5.20751666666667,-0.021,-0.072,0.075
2020,8,10,1,54,62.2212533333333,5.13404166666667,-0.022,-0.073,0.077
2020,8,10,2,4,62.1929233333333,5.08254333333333,-0.028,-0.051,0.059
2020,8,10,2,14,62.157135,5.071115,-0.036,-0.011,0.038
2020,8,10,2,24,62.1201916666667,5.085975,-0.037,0.015,0.040
2020,8,10,2,34,62.0836383333333,5.10830166666667,-0.037,0.022,0.043
2020,8,10,2,44,62.0469583333333,5.136365,-0.037,0.028,0.046
2020,8,10,2,54,62.0088566666667,5.15466666666667,-0.038,0.018,0.042
2020,8,10,3,4,61.9716766666667,5.14865166666667,-0.037,-0.006,0.038
2020,8,10,3,14,61.93966,5.13101166666667,-0.032,-0.018,0.037
2020,8,10,3,24,61.9394833333333,5.12289166666667,0.000,-0.008,0.008
2020,8,10,3,34,61.93854,5.124825,-0.001,0.002,0.002
2020,8,10,3,44,61.913205,5.11939666666667,-0.025,-0.005,0.026
2020,8,10,3,54,61.8972133333333,5.15466333333333,-0.016,0.035,0.039
2020,8,10,4,4,61.86877,5.23829,-0.028,0.084,0.088
2020,8,10,4,14,61.8431683333333,5.26352333333333,-0.026,0.025,0.036
2020,8,10,4,24,61.821505,5.18127333333333,-0.022,-0.082,0.085
2020,8,10,4,34,61.8031633333333,5.117615,-0.018,-0.064,0.066
2020,8,10,4,44,61.7743866666667,5.04943166666667,-0.029,-0.068,0.074
2020,8,10,4,54,61.74463,4.98381166666667,-0.030,-0.066,0.072
2020,8,10,5,4,61.726465,4.96188333333333,-0.018,-0.022,0.028
2020,8,10,5,14,61.6707033333333,4.96132166666667,-0.056,-0.001,0.056
2020,8,10,5,24,61.63472,4.98126833333333,-0.036,0.020,0.041
2020,8,10,5,34,61.60775,4.98502833333333,-0.027,0.004,0.027
2020,8,10,5,44,61.6020933333333,5.02563833333333,-0.006,0.041,0.041
2020,8,10,5,54,61.6017716666667,5.02513666666667,0.000,-0.001,0.001
2020,8,10,6,4,61.60177,5.02513833333333,0.000,0.000,0.000
2020,8,10,6,44,61.521645,5.00422666666667,-0.080,-0.021,0.083
2020,8,10,6,54,61.4875383333333,4.98248166666667,-0.034,-0.022,0.040
2020,8,10,7,4,61.4651866666667,4.94863,-0.022,-0.034,0.041
2020,8,10,7,14,61.4333966666667,4.88032166666667,-0.032,-0.068,0.075
2020,8,10,7,24,61.3956583333333,4.82995333333333,-0.038,-0.050,0.063
2020,8,10,7,34,61.3476266666667,4.80154666666667,-0.048,-0.028,0.056
2020,8,10,7,44,61.3080583333333,4.79867833333333,-0.040,-0.003,0.040
2020,8,10,7,54,61.2818766666667,4.77974,-0.026,-0.019,0.032
2020,8,10,8,4,61.249735,4.73311333333333,-0.032,-0.047,0.057
2020,8,10,8,14,61.2055566666667,4.70583666666667,-0.044,-0.027,0.052
2020,8,10,8,24,61.1643433333333,4.74056,-0.041,0.035,0.054
2020,8,10,8,34,61.1443783333333,4.74043666666667,-0.020,0.000,0.020
2020,8,10,8,44,61.10076,4.74032666666667,-0.044,0.000,0.044
2020,8,10,8,54,61.0589583333333,4.72867333333333,-0.042,-0.012,0.043
2020,8,10,9,4,61.0226416666667,4.75483833333333,-0.036,0.026,0.045
2020,8,10,9,14,60.98057,4.75625166666667,-0.042,0.001,0.042
2020,8,10,9,24,60.93779,4.75796166666667,-0.043,0.002,0.043
2020,8,10,9,34,60.91042,4.76221,-0.027,0.004,0.028
2020,8,10,9,44,60.8687816666667,4.77439666666667,-0.042,0.012,0.043
2020,8,10,9,54,60.8240683333333,4.73980666666667,-0.045,-0.035,0.057
2020,8,10,10,4,60.8001483333333,4.73842333333333,-0.024,-0.001,0.024
2020,8,10,10,14,60.7519566666667,4.79014833333333,-0.048,0.052,0.071
2020,8,10,10,24,60.722285,4.82200833333333,-0.030,0.032,0.044
2020,8,10,10,34,60.6941716666667,4.85207666666667,-0.028,0.030,0.041
2020,8,10,10,44,60.6548866666667,4.894105,-0.039,0.042,0.058
2020,8,10,10,54,60.630685,4.95168666666667,-0.024,0.058,0.062
2020,8,10,11,4,60.6220866666667,5.0219,-0.009,0.070,0.071
2020,8,10,11,14,60.6071466666667,5.09188833333333,-0.015,0.070,0.072
2020,8,10,11,24,60.5918833333333,5.15513166666667,-0.015,0.063,0.065
2020,8,10,11,34,60.5629083333333,5.21342166666667,-0.029,0.058,0.065
2020,8,10,11,44,60.5352433333333,5.27860666666667,-0.028,0.065,0.071
2020,8,10,11,54,60.5136883333333,5.26318333333333,-0.022,-0.015,0.027
2020,8,10,12,4,60.4703016666667,5.24852,-0.043,-0.015,0.046
2020,8,10,12,14,60.4291116666667,5.27217833333333,-0.041,0.024,0.048
2020,8,10,12,24,60.3961833333333,5.30276833333333,-0.033,0.031,0.045
2020,8,10,12,34,60.39316,5.30802833333333,-0.003,0.005,0.006
2020,8,10,12,44,60.3927883333333,5.30985333333333,0.000,0.002,0.002
2020,8,10,12,54,60.3927866666667,5.30985333333333,0.000,0.000,0.000
2020,8,10,13,4,60.3927883333333,5.309855,0.000,0.000,0.000
2020,8,10,13,14,60.39279,5.30985833333333,0.000,0.000,0.000
2020,8,10,13,24,60.3927833333333,5.30986333333333,0.000,0.000,0.000
2020,8,10,15,24,60.3927816666667,5.30984833333333,0.000,0.000,0.000
2020,8,10,15,34,60.3927816666667,5.30984833333333,0.000,0.000,0.000
2020,8,10,15,44,60.3927833333333,5.30985166666667,0.000,0.000,0.000
